year,month_num,month_abb,chapter,commodity,value_thousand_usd
2023,10,Oct,73,Articles of iron or steel.,8311.40847
2023,10,Oct,76,Aluminium and articles thereof,7548.93365
2023,10,Oct,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",14001.35765
2023,10,Oct,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",244113.5859
2023,10,Oct,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",29268.72409
2023,10,Oct,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",49080.64519
2023,10,Oct,99,Others,88879.70841
2023,9,Sep,7,Edible vegetables and certain roots and tubers.,49896.70473
2023,9,Sep,8,Edible fruits and nuts; peel of citrus fruit or melons.,23432.26104
2023,9,Sep,10,Cereals.,98519.44482
2023,9,Sep,25,"Salt; sulphur; earths and stone; plastering materials, lime and cement.",11695.04956
2023,9,Sep,39,Plastics and articles thereof.,26718.6855
2023,9,Sep,40,Rubber and articles thereof.,95263.62954
2023,9,Sep,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",143458.3937
2023,9,Sep,43,Furskins and artificial fur; manufactures thereof.,40469.42461
2023,9,Sep,44,Wood and articles of wood; wood charcoal.,32860.20593
2023,9,Sep,61,"Articles of apparel and clothing accessories, knitted or crocheted.",506405.9739
2023,9,Sep,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",183277.1672
2023,9,Sep,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,13940.24091
2023,9,Sep,64,"Footwear, gaiters and the like; parts of such articles.",101170.8135
2023,9,Sep,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",9697.30952
2023,9,Sep,74,Copper and articles thereof.,9578.25254
2023,9,Sep,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",14763.27261
2023,9,Sep,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",314287.5605
2023,9,Sep,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",29985.48813
2023,9,Sep,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",62733.78992
2023,9,Sep,95,"Toys, games and sports requisites; parts and accessories thereof.",11768.94099
2023,9,Sep,99,Others,101085.1741
2023,8,Aug,7,Edible vegetables and certain roots and tubers.,39835.35304
2023,8,Aug,8,Edible fruits and nuts; peel of citrus fruit or melons.,25004.35078
2023,8,Aug,10,Cereals.,175999.2357
2023,8,Aug,39,Plastics and articles thereof.,30913.02814
2023,8,Aug,40,Rubber and articles thereof.,94168.33878
2023,8,Aug,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",136888.9741
2023,8,Aug,43,Furskins and artificial fur; manufactures thereof.,51023.25048
2023,8,Aug,44,Wood and articles of wood; wood charcoal.,33075.60309
2023,8,Aug,61,"Articles of apparel and clothing accessories, knitted or crocheted.",573581.0095
2023,8,Aug,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",197215.197
2023,8,Aug,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,11918.17322
2023,8,Aug,64,"Footwear, gaiters and the like; parts of such articles.",82131.93993
2023,8,Aug,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",50978.42394
2023,8,Aug,73,Articles of iron or steel.,11463.90116
2023,8,Aug,74,Copper and articles thereof.,9869.22639
2023,8,Aug,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",14574.25064
2023,8,Aug,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",302883.9798
2023,8,Aug,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",43296.70576
2023,8,Aug,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",143983.4877
2023,8,Aug,95,"Toys, games and sports requisites; parts and accessories thereof.",25413.62757
2023,8,Aug,99,Others,112759.9102
2023,7,Jul,7,Edible vegetables and certain roots and tubers.,31483.99224
2023,7,Jul,8,Edible fruits and nuts; peel of citrus fruit or melons.,19230.09939
2023,7,Jul,10,Cereals.,109426.0681
2023,7,Jul,17,Sugars and sugar confectionery.,11203.30633
2023,7,Jul,39,Plastics and articles thereof.,25329.39479
2023,7,Jul,40,Rubber and articles thereof.,61232.81929
2023,7,Jul,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",164935.3822
2023,7,Jul,43,Furskins and artificial fur; manufactures thereof.,41017.79752
2023,7,Jul,44,Wood and articles of wood; wood charcoal.,25141.09858
2023,7,Jul,61,"Articles of apparel and clothing accessories, knitted or crocheted.",587315.0138
2023,7,Jul,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",227301.2618
2023,7,Jul,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,12478.97626
2023,7,Jul,64,"Footwear, gaiters and the like; parts of such articles.",107860.718
2023,7,Jul,65,Headgear and parts thereof.,8734.09629
2023,7,Jul,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",41867.5343
2023,7,Jul,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",14589.7085
2023,7,Jul,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",272933.6083
2023,7,Jul,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",34433.6992
2023,7,Jul,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",153964.9048
2023,7,Jul,95,"Toys, games and sports requisites; parts and accessories thereof.",21157.47787
2023,7,Jul,99,Others,88969.45475
2023,6,Jun,7,Edible vegetables and certain roots and tubers.,14342.06015
2023,6,Jun,8,Edible fruits and nuts; peel of citrus fruit or melons.,24533.80813
2023,6,Jun,10,Cereals.,61313.45408
2023,6,Jun,17,Sugars and sugar confectionery.,27216.99907
2023,6,Jun,20,"Preparations of vegetables, fruit, nuts or other parts of plants.",12323.29744
2023,6,Jun,39,Plastics and articles thereof.,30311.50667
2023,6,Jun,40,Rubber and articles thereof.,63761.91111
2023,6,Jun,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",197724.2771
2023,6,Jun,43,Furskins and artificial fur; manufactures thereof.,37461.23479
2023,6,Jun,44,Wood and articles of wood; wood charcoal.,30404.59357
2023,6,Jun,61,"Articles of apparel and clothing accessories, knitted or crocheted.",622428.0524
2023,6,Jun,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",237910.0202
2023,6,Jun,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,11975.7625
2023,6,Jun,64,"Footwear, gaiters and the like; parts of such articles.",142063.9373
2023,6,Jun,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",93577.20052
2023,6,Jun,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",17532.69427
2023,6,Jun,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",333105.5119
2023,6,Jun,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",74140.76355
2023,6,Jun,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",134950.8515
2023,6,Jun,95,"Toys, games and sports requisites; parts and accessories thereof.",22530.70861
2023,6,Jun,99,Others,91398.17875
2023,5,May,7,Edible vegetables and certain roots and tubers.,17558.86048
2023,5,May,8,Edible fruits and nuts; peel of citrus fruit or melons.,77009.12396
2023,5,May,10,Cereals.,64467.2647
2023,5,May,20,"Preparations of vegetables, fruit, nuts or other parts of plants.",18391.52974
2023,5,May,39,Plastics and articles thereof.,28566.60021
2023,5,May,40,Rubber and articles thereof.,53504.67191
2023,5,May,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",122870.5542
2023,5,May,43,Furskins and artificial fur; manufactures thereof.,44438.75578
2023,5,May,44,Wood and articles of wood; wood charcoal.,25362.75726
2023,5,May,61,"Articles of apparel and clothing accessories, knitted or crocheted.",460679.2483
2023,5,May,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",183838.2963
2023,5,May,64,"Footwear, gaiters and the like; parts of such articles.",121631.8918
2023,5,May,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",170874.7067
2023,5,May,73,Articles of iron or steel.,11604.16772
2023,5,May,74,Copper and articles thereof.,11982.36728
2023,5,May,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",15557.66291
2023,5,May,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",274405.699
2023,5,May,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",59368.54347
2023,5,May,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",70580.87655
2023,5,May,95,"Toys, games and sports requisites; parts and accessories thereof.",19164.48005
2023,5,May,99,Others,97492.24592
2023,4,Apr,7,Edible vegetables and certain roots and tubers.,17441.40405
2023,4,Apr,8,Edible fruits and nuts; peel of citrus fruit or melons.,139056.6335
2023,4,Apr,10,Cereals.,136807.1567
2023,4,Apr,17,Sugars and sugar confectionery.,11736.9603
2023,4,Apr,20,"Preparations of vegetables, fruit, nuts or other parts of plants.",23245.48345
2023,4,Apr,39,Plastics and articles thereof.,25363.95103
2023,4,Apr,40,Rubber and articles thereof.,38627.59987
2023,4,Apr,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",130017.0283
2023,4,Apr,43,Furskins and artificial fur; manufactures thereof.,25789.01954
2023,4,Apr,44,Wood and articles of wood; wood charcoal.,19574.37282
2023,4,Apr,61,"Articles of apparel and clothing accessories, knitted or crocheted.",347692.152
2023,4,Apr,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",147232.1153
2023,4,Apr,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,11352.72785
2023,4,Apr,64,"Footwear, gaiters and the like; parts of such articles.",113153.7909
2023,4,Apr,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",203705.4208
2023,4,Apr,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",15481.40912
2023,4,Apr,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",242283.9226
2023,4,Apr,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",53239.3867
2023,4,Apr,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",45077.78492
2023,4,Apr,95,"Toys, games and sports requisites; parts and accessories thereof.",10128.96814
2023,4,Apr,99,Others,85103.00864
2023,3,Mar,7,Edible vegetables and certain roots and tubers.,110237.88
2023,3,Mar,8,Edible fruits and nuts; peel of citrus fruit or melons.,155736.1937
2023,3,Mar,10,Cereals.,226258.7705
2023,3,Mar,17,Sugars and sugar confectionery.,8297.21492
2023,3,Mar,20,"Preparations of vegetables, fruit, nuts or other parts of plants.",37936.89282
2023,3,Mar,39,Plastics and articles thereof.,29737.76218
2023,3,Mar,40,Rubber and articles thereof.,54902.08512
2023,3,Mar,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",143872.8837
2023,3,Mar,44,Wood and articles of wood; wood charcoal.,24078.2685
2023,3,Mar,60,Knitted or crocheted fabrics.,8194.07634
2023,3,Mar,61,"Articles of apparel and clothing accessories, knitted or crocheted.",370385.3024
2023,3,Mar,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",200801.5733
2023,3,Mar,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,15010.21922
2023,3,Mar,64,"Footwear, gaiters and the like; parts of such articles.",121927.449
2023,3,Mar,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",53392.88469
2023,3,Mar,74,Copper and articles thereof.,13143.40521
2023,3,Mar,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",17865.20687
2023,3,Mar,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",279671.625
2023,3,Mar,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",75985.7916
2023,3,Mar,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",45124.20138
2023,3,Mar,99,Others,114129.8312
2023,2,Feb,7,Edible vegetables and certain roots and tubers.,103332.1147
2023,2,Feb,8,Edible fruits and nuts; peel of citrus fruit or melons.,78125.28045
2023,2,Feb,10,Cereals.,212356.8964
2023,2,Feb,20,"Preparations of vegetables, fruit, nuts or other parts of plants.",10665.66138
2023,2,Feb,39,Plastics and articles thereof.,23307.45341
2023,2,Feb,40,Rubber and articles thereof.,58964.82525
2023,2,Feb,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",124095.8996
2023,2,Feb,43,Furskins and artificial fur; manufactures thereof.,7624.48969
2023,2,Feb,44,Wood and articles of wood; wood charcoal.,15913.55693
2023,2,Feb,60,Knitted or crocheted fabrics.,8553.66426
2023,2,Feb,61,"Articles of apparel and clothing accessories, knitted or crocheted.",326457.4368
2023,2,Feb,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",201322.1554
2023,2,Feb,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,13210.21888
2023,2,Feb,64,"Footwear, gaiters and the like; parts of such articles.",92075.18741
2023,2,Feb,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",21000.02299
2023,2,Feb,73,Articles of iron or steel.,6118.80143
2023,2,Feb,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",15913.1225
2023,2,Feb,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",224280.1935
2023,2,Feb,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",57969.93249
2023,2,Feb,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",36911.89939
2023,2,Feb,99,Others,79256.98861
2023,1,Jan,6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage.",34921.65364
2023,1,Jan,7,Edible vegetables and certain roots and tubers.,72213.86233
2023,1,Jan,8,Edible fruits and nuts; peel of citrus fruit or melons.,28657.08384
2023,1,Jan,10,Cereals.,99479.92716
2023,1,Jan,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats;  animal or vegetable waxes.,5566.42991
2023,1,Jan,39,Plastics and articles thereof.,23013.63663
2023,1,Jan,40,Rubber and articles thereof.,54233.64505
2023,1,Jan,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",117227.9787
2023,1,Jan,44,Wood and articles of wood; wood charcoal.,14843.42345
2023,1,Jan,61,"Articles of apparel and clothing accessories, knitted or crocheted.",350294.1042
2023,1,Jan,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",205370.805
2023,1,Jan,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,12306.13593
2023,1,Jan,64,"Footwear, gaiters and the like; parts of such articles.",109753.9738
2023,1,Jan,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",22982.49485
2023,1,Jan,76,Aluminium and articles thereof,5467.74859
2023,1,Jan,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",14190.37346
2023,1,Jan,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",232823.9457
2023,1,Jan,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",52178.69647
2023,1,Jan,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",36997.5085
2023,1,Jan,95,"Toys, games and sports requisites; parts and accessories thereof.",7514.82151
2023,1,Jan,99,Others,67828.98205
2022,12,Dec,6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage.",35846.61906
2022,12,Dec,7,Edible vegetables and certain roots and tubers.,35416.79798
2022,12,Dec,8,Edible fruits and nuts; peel of citrus fruit or melons.,29854.90019
2022,12,Dec,10,Cereals.,184172.2244
2022,12,Dec,20,"Preparations of vegetables, fruit, nuts or other parts of plants.",7588.17785
2022,12,Dec,39,Plastics and articles thereof.,37384.06266
2022,12,Dec,40,Rubber and articles thereof.,89003.55838
2022,12,Dec,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",147250.7472
2022,12,Dec,43,Furskins and artificial fur; manufactures thereof.,24976.08606
2022,12,Dec,44,Wood and articles of wood; wood charcoal.,25633.91353
2022,12,Dec,61,"Articles of apparel and clothing accessories, knitted or crocheted.",423260.6365
2022,12,Dec,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",245247.2522
2022,12,Dec,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,17044.50895
2022,12,Dec,64,"Footwear, gaiters and the like; parts of such articles.",164053.0436
2022,12,Dec,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",25141.62447
2022,12,Dec,74,Copper and articles thereof.,8359.4562
2022,12,Dec,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",16538.75433
2022,12,Dec,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",298465.2613
2022,12,Dec,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",74008.85768
2022,12,Dec,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",44490.58483
2022,12,Dec,99,Others,91459.35451
2022,11,Nov,6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage.",27295.28602
2022,11,Nov,7,Edible vegetables and certain roots and tubers.,15694.80444
2022,11,Nov,8,Edible fruits and nuts; peel of citrus fruit or melons.,25634.59739
2022,11,Nov,10,Cereals.,161801.2975
2022,11,Nov,29,Organic chemicals.,8266.17
2022,11,Nov,39,Plastics and articles thereof.,23544.76287
2022,11,Nov,40,Rubber and articles thereof.,56095.23328
2022,11,Nov,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",123989.5396
2022,11,Nov,43,Furskins and artificial fur; manufactures thereof.,30060.85416
2022,11,Nov,44,Wood and articles of wood; wood charcoal.,17763.29874
2022,11,Nov,61,"Articles of apparel and clothing accessories, knitted or crocheted.",430131.4303
2022,11,Nov,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",188635.2956
2022,11,Nov,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,11320.13596
2022,11,Nov,64,"Footwear, gaiters and the like; parts of such articles.",127592.5289
2022,11,Nov,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",20998.30868
2022,11,Nov,74,Copper and articles thereof.,15016.00546
2022,11,Nov,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",17852.33369
2022,11,Nov,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",223338.1824
2022,11,Nov,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",74263.76385
2022,11,Nov,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",36203.31212
2022,11,Nov,99,Others,74678.5292
2022,10,Oct,7,Edible vegetables and certain roots and tubers.,30338.08935
2022,10,Oct,8,Edible fruits and nuts; peel of citrus fruit or melons.,16710.09087
2022,10,Oct,10,Cereals.,63535.79714
2022,10,Oct,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats;  animal or vegetable waxes.,6446
2022,10,Oct,39,Plastics and articles thereof.,23832.55037
2022,10,Oct,40,Rubber and articles thereof.,48239.09405
2022,10,Oct,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",110126.0251
2022,10,Oct,43,Furskins and artificial fur; manufactures thereof.,23002.09681
2022,10,Oct,44,Wood and articles of wood; wood charcoal.,18480.2715
2022,10,Oct,61,"Articles of apparel and clothing accessories, knitted or crocheted.",403550.6272
2022,10,Oct,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",169498.3142
2022,10,Oct,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,10558.48757
2022,10,Oct,64,"Footwear, gaiters and the like; parts of such articles.",120921.8714
2022,10,Oct,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",16519.8836
2022,10,Oct,73,Articles of iron or steel.,6316.1661
2022,10,Oct,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",17989.15921
2022,10,Oct,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",196405.0712
2022,10,Oct,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",100785.6369
2022,10,Oct,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",40142.98337
2022,10,Oct,95,"Toys, games and sports requisites; parts and accessories thereof.",6120.57334
2022,10,Oct,99,Others,59704.76897
2022,9,Sep,7,Edible vegetables and certain roots and tubers.,22984.86123
2022,9,Sep,8,Edible fruits and nuts; peel of citrus fruit or melons.,18649.32964
2022,9,Sep,10,Cereals.,60320.51357
2022,9,Sep,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats;  animal or vegetable waxes.,6563.99453
2022,9,Sep,25,"Salt; sulphur; earths and stone; plastering materials, lime and cement.",6424.05314
2022,9,Sep,39,Plastics and articles thereof.,18934.87396
2022,9,Sep,40,Rubber and articles thereof.,39656.19089
2022,9,Sep,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",125732.6139
2022,9,Sep,43,Furskins and artificial fur; manufactures thereof.,13206.84296
2022,9,Sep,44,Wood and articles of wood; wood charcoal.,15517.82349
2022,9,Sep,61,"Articles of apparel and clothing accessories, knitted or crocheted.",512264.9227
2022,9,Sep,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",195040.785
2022,9,Sep,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,10904.46865
2022,9,Sep,64,"Footwear, gaiters and the like; parts of such articles.",141815.2384
2022,9,Sep,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",13288.72125
2022,9,Sep,76,Aluminium and articles thereof,6735.83287
2022,9,Sep,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",17259.9568
2022,9,Sep,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",190486.0809
2022,9,Sep,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",84539.88949
2022,9,Sep,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",45816.80728
2022,9,Sep,99,Others,70296.89103
2022,8,Aug,6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage.",17583.551
2022,8,Aug,7,Edible vegetables and certain roots and tubers.,17254.39942
2022,8,Aug,8,Edible fruits and nuts; peel of citrus fruit or melons.,18929.20569
2022,8,Aug,10,Cereals.,87654.77998
2022,8,Aug,39,Plastics and articles thereof.,26531.49569
2022,8,Aug,40,Rubber and articles thereof.,39310.02379
2022,8,Aug,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",127907.8314
2022,8,Aug,43,Furskins and artificial fur; manufactures thereof.,31144.27493
2022,8,Aug,44,Wood and articles of wood; wood charcoal.,21825.73177
2022,8,Aug,61,"Articles of apparel and clothing accessories, knitted or crocheted.",624788.5671
2022,8,Aug,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",223406.7805
2022,8,Aug,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,11046.63016
2022,8,Aug,64,"Footwear, gaiters and the like; parts of such articles.",137497.0261
2022,8,Aug,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",15911.1776
2022,8,Aug,73,Articles of iron or steel.,8149.76227
2022,8,Aug,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",17703.46758
2022,8,Aug,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",162460.688
2022,8,Aug,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",102279.7277
2022,8,Aug,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",71760.15291
2022,8,Aug,95,"Toys, games and sports requisites; parts and accessories thereof.",14369.68443
2022,8,Aug,99,Others,94656.57866
2022,7,Jul,6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage.",15302.36863
2022,7,Jul,7,Edible vegetables and certain roots and tubers.,26874.17393
2022,7,Jul,8,Edible fruits and nuts; peel of citrus fruit or melons.,24082.47906
2022,7,Jul,10,Cereals.,74811.37638
2022,7,Jul,39,Plastics and articles thereof.,31745.97203
2022,7,Jul,40,Rubber and articles thereof.,41339.45061
2022,7,Jul,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",205358.7443
