year,month_num,month_abb,chapter,commodity,value_thousand_usd
2020,4,Apr,96,Miscellaneous manufactured articles.,18073.71655
2020,4,Apr,99,Others,296067.6558
2020,3,Mar,22,"Beverages, spirits and vinegar.",32094.60352
2020,3,Mar,23,Residues and waste from the food industries; prepared animal fodder.,20366.42137
2020,3,Mar,24,Tobacco and manufactured tobacco substitutes,26148.37065
2020,3,Mar,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",187800.0296
2020,3,Mar,30,Pharmaceutical products.,20245.3347
2020,3,Mar,39,Plastics and articles thereof.,66145.48073
2020,3,Mar,41,Raw hides and skins (other than furskins) and leather.,22992.54937
2020,3,Mar,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",41860.70283
2020,3,Mar,52,Cotton,43286.40372
2020,3,Mar,55,Man- made staple fibres.,76484.42193
2020,3,Mar,59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use.",20216.95803
2020,3,Mar,60,Knitted or crocheted fabrics.,181438.249
2020,3,Mar,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",114051.389
2020,3,Mar,72,Iron and steel.,25193.8567
2020,3,Mar,73,Articles of iron or steel.,27872.32548
2020,3,Mar,76,Aluminium and articles thereof,35607.9392
2020,3,Mar,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",80116.33468
2020,3,Mar,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",88413.35668
2020,3,Mar,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",178472.0557
2020,3,Mar,96,Miscellaneous manufactured articles.,18936.72361
2020,3,Mar,99,Others,296721.9228
2020,2,Feb,22,"Beverages, spirits and vinegar.",31940.85167
2020,2,Feb,23,Residues and waste from the food industries; prepared animal fodder.,14710.36395
2020,2,Feb,24,Tobacco and manufactured tobacco substitutes,32476.90113
2020,2,Feb,25,"Salt; sulphur; earths and stone; plastering materials, lime and cement.",14526.48577
2020,2,Feb,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",204089.8999
2020,2,Feb,30,Pharmaceutical products.,16049.85649
2020,2,Feb,39,Plastics and articles thereof.,52672.43007
2020,2,Feb,41,Raw hides and skins (other than furskins) and leather.,19262.04653
2020,2,Feb,44,Wood and articles of wood; wood charcoal.,13341.44645
2020,2,Feb,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",36829.28929
2020,2,Feb,52,Cotton,22991.64726
2020,2,Feb,55,Man- made staple fibres.,40415.75416
2020,2,Feb,60,Knitted or crocheted fabrics.,100017.4406
2020,2,Feb,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",257879.3443
2020,2,Feb,72,Iron and steel.,19375.75177
2020,2,Feb,73,Articles of iron or steel.,25657.93058
2020,2,Feb,76,Aluminium and articles thereof,31551.42932
2020,2,Feb,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",104542.0266
2020,2,Feb,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",79505.94018
2020,2,Feb,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",177819.1409
2020,2,Feb,99,Others,247360.9194
2020,1,Jan,22,"Beverages, spirits and vinegar.",28199.59282
2020,1,Jan,24,Tobacco and manufactured tobacco substitutes,74613.6409
2020,1,Jan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",194060.8759
2020,1,Jan,30,Pharmaceutical products.,21096.41695
2020,1,Jan,39,Plastics and articles thereof.,73670.60092
2020,1,Jan,41,Raw hides and skins (other than furskins) and leather.,32052.79805
2020,1,Jan,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",45893.36574
2020,1,Jan,52,Cotton,57673.30051
2020,1,Jan,55,Man- made staple fibres.,126978.454
2020,1,Jan,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,25070.40377
2020,1,Jan,59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use.",22988.7375
2020,1,Jan,60,Knitted or crocheted fabrics.,238778.1966
2020,1,Jan,69,Ceramic products.,20247.07928
2020,1,Jan,72,Iron and steel.,22277.26221
2020,1,Jan,73,Articles of iron or steel.,37043.6632
2020,1,Jan,76,Aluminium and articles thereof,34090.58058
2020,1,Jan,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",200683.4774
2020,1,Jan,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",128709.0588
2020,1,Jan,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",200715.6782
2020,1,Jan,96,Miscellaneous manufactured articles.,25546.29472
2020,1,Jan,99,Others,309248.8088
2019,12,Dec,22,"Beverages, spirits and vinegar.",30570.65047
2019,12,Dec,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",190734.4626
2019,12,Dec,30,Pharmaceutical products.,28397.77303
2019,12,Dec,39,Plastics and articles thereof.,79455.98469
2019,12,Dec,40,Rubber and articles thereof.,20483.0622
2019,12,Dec,41,Raw hides and skins (other than furskins) and leather.,31058.22916
2019,12,Dec,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",46016.04913
2019,12,Dec,52,Cotton,59578.23139
2019,12,Dec,55,Man- made staple fibres.,90293.73705
2019,12,Dec,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,28720.62937
2019,12,Dec,59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use.",25389.11268
2019,12,Dec,60,Knitted or crocheted fabrics.,196338.6462
2019,12,Dec,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",21081.57964
2019,12,Dec,72,Iron and steel.,25270.8727
2019,12,Dec,73,Articles of iron or steel.,34917.42454
2019,12,Dec,76,Aluminium and articles thereof,35914.82147
2019,12,Dec,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",150502.443
2019,12,Dec,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",103841.0331
2019,12,Dec,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",237120.9007
2019,12,Dec,96,Miscellaneous manufactured articles.,20506.81785
2019,12,Dec,99,Others,335483.9866
2019,11,Nov,22,"Beverages, spirits and vinegar.",30452.62415
2019,11,Nov,25,"Salt; sulphur; earths and stone; plastering materials, lime and cement.",22377.67578
2019,11,Nov,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",189440.2259
2019,11,Nov,30,Pharmaceutical products.,20285.31496
2019,11,Nov,31,Fertilisers.,19808.90296
2019,11,Nov,39,Plastics and articles thereof.,79000.61189
2019,11,Nov,40,Rubber and articles thereof.,19434.49118
2019,11,Nov,41,Raw hides and skins (other than furskins) and leather.,27498.35573
2019,11,Nov,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",41135.27444
2019,11,Nov,52,Cotton,61301.2431
2019,11,Nov,55,Man- made staple fibres.,88996.52551
2019,11,Nov,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,25815.90378
2019,11,Nov,59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use.",19786.27401
2019,11,Nov,60,Knitted or crocheted fabrics.,206753.5253
2019,11,Nov,72,Iron and steel.,40633.79008
2019,11,Nov,73,Articles of iron or steel.,32366.70923
2019,11,Nov,76,Aluminium and articles thereof,24904.84974
2019,11,Nov,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",134082.2431
2019,11,Nov,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",80623.87286
2019,11,Nov,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",220691.4209
2019,11,Nov,99,Others,330092.7991
2019,10,Oct,22,"Beverages, spirits and vinegar.",34052.98162
2019,10,Oct,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",181368.3137
2019,10,Oct,31,Fertilisers.,27297.2448
2019,10,Oct,39,Plastics and articles thereof.,65302.1284
2019,10,Oct,41,Raw hides and skins (other than furskins) and leather.,28266.72225
2019,10,Oct,44,Wood and articles of wood; wood charcoal.,21481.17753
2019,10,Oct,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",39756.79137
2019,10,Oct,52,Cotton,68141.24717
2019,10,Oct,55,Man- made staple fibres.,93823.36374
2019,10,Oct,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,23345.65015
2019,10,Oct,59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use.",20299.8801
2019,10,Oct,60,Knitted or crocheted fabrics.,222576.2331
2019,10,Oct,64,"Footwear, gaiters and the like; parts of such articles.",20286.05851
2019,10,Oct,72,Iron and steel.,47284.27686
2019,10,Oct,73,Articles of iron or steel.,32754.11958
2019,10,Oct,76,Aluminium and articles thereof,36488.34793
2019,10,Oct,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",130007.975
2019,10,Oct,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",87354.64354
2019,10,Oct,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",209859.3357
2019,10,Oct,96,Miscellaneous manufactured articles.,23225.89803
2019,10,Oct,99,Others,340915.9315
2019,9,Sep,22,"Beverages, spirits and vinegar.",29068.24356
2019,9,Sep,23,Residues and waste from the food industries; prepared animal fodder.,18112.20261
2019,9,Sep,24,Tobacco and manufactured tobacco substitutes,37228.47437
2019,9,Sep,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",188510.2107
2019,9,Sep,31,Fertilisers.,22038.90885
2019,9,Sep,39,Plastics and articles thereof.,48889.23151
2019,9,Sep,41,Raw hides and skins (other than furskins) and leather.,20535.9521
2019,9,Sep,43,Furskins and artificial fur; manufactures thereof.,50142.05701
2019,9,Sep,44,Wood and articles of wood; wood charcoal.,18220.45923
2019,9,Sep,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",34282.96619
2019,9,Sep,52,Cotton,48015.38382
2019,9,Sep,55,Man- made staple fibres.,67142.62992
2019,9,Sep,60,Knitted or crocheted fabrics.,181623.3493
2019,9,Sep,69,Ceramic products.,17880.12854
2019,9,Sep,72,Iron and steel.,33939.55572
2019,9,Sep,73,Articles of iron or steel.,21040.15781
2019,9,Sep,76,Aluminium and articles thereof,22708.80225
2019,9,Sep,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",89486.49935
2019,9,Sep,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",79200.81047
2019,9,Sep,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",189789.6303
2019,9,Sep,99,Others,289512.8606
2019,8,Aug,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products.",19317.09688
2019,8,Aug,22,"Beverages, spirits and vinegar.",27359.99338
2019,8,Aug,23,Residues and waste from the food industries; prepared animal fodder.,19468.98294
2019,8,Aug,24,Tobacco and manufactured tobacco substitutes,24379.6157
2019,8,Aug,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",194473.6151
2019,8,Aug,38,Miscellaneous chemical products.,21487.3053
2019,8,Aug,39,Plastics and articles thereof.,63752.45845
2019,8,Aug,41,Raw hides and skins (other than furskins) and leather.,23959.97598
2019,8,Aug,44,Wood and articles of wood; wood charcoal.,20404.98257
2019,8,Aug,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",42662.66681
2019,8,Aug,52,Cotton,48589.15544
2019,8,Aug,55,Man- made staple fibres.,71476.38801
2019,8,Aug,60,Knitted or crocheted fabrics.,223245.9172
2019,8,Aug,69,Ceramic products.,19522.53816
2019,8,Aug,72,Iron and steel.,46060.23938
2019,8,Aug,73,Articles of iron or steel.,83411.78929
2019,8,Aug,76,Aluminium and articles thereof,41126.80889
2019,8,Aug,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",116270.1939
2019,8,Aug,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",87690.28116
2019,8,Aug,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",229037.2967
2019,8,Aug,99,Others,345357.63
2019,7,Jul,22,"Beverages, spirits and vinegar.",23749.00219
2019,7,Jul,24,Tobacco and manufactured tobacco substitutes,20491.84321
2019,7,Jul,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",181652.2944
2019,7,Jul,30,Pharmaceutical products.,21087.14413
2019,7,Jul,31,Fertilisers.,21830.37272
2019,7,Jul,39,Plastics and articles thereof.,65852.77137
2019,7,Jul,41,Raw hides and skins (other than furskins) and leather.,30501.10619
2019,7,Jul,43,Furskins and artificial fur; manufactures thereof.,49688.17822
2019,7,Jul,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",43245.49821
2019,7,Jul,52,Cotton,51025.18027
2019,7,Jul,55,Man- made staple fibres.,81557.69521
2019,7,Jul,60,Knitted or crocheted fabrics.,257575.4082
2019,7,Jul,69,Ceramic products.,21249.43423
2019,7,Jul,72,Iron and steel.,40194.98402
2019,7,Jul,73,Articles of iron or steel.,37800.08403
2019,7,Jul,76,Aluminium and articles thereof,35142.06916
2019,7,Jul,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",128794.8561
2019,7,Jul,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",115199.1949
2019,7,Jul,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",205609.3803
2019,7,Jul,96,Miscellaneous manufactured articles.,20691.57882
2019,7,Jul,99,Others,370235.3618
2019,6,Jun,22,"Beverages, spirits and vinegar.",25543.74855
2019,6,Jun,24,Tobacco and manufactured tobacco substitutes,21089.65193
2019,6,Jun,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",186869.3056
2019,6,Jun,30,Pharmaceutical products.,18649.27349
2019,6,Jun,31,Fertilisers.,24649.96315
2019,6,Jun,39,Plastics and articles thereof.,61823.73156
2019,6,Jun,41,Raw hides and skins (other than furskins) and leather.,23324.47248
2019,6,Jun,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",43191.71467
2019,6,Jun,52,Cotton,49563.77424
2019,6,Jun,55,Man- made staple fibres.,78642.30949
2019,6,Jun,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,27451.19364
2019,6,Jun,60,Knitted or crocheted fabrics.,264541.2572
2019,6,Jun,69,Ceramic products.,17552.17794
2019,6,Jun,72,Iron and steel.,40513.36972
2019,6,Jun,73,Articles of iron or steel.,55946.80005
2019,6,Jun,76,Aluminium and articles thereof,32061.46763
2019,6,Jun,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",101578.2722
2019,6,Jun,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",92283.18068
2019,6,Jun,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",213393.0051
2019,6,Jun,96,Miscellaneous manufactured articles.,18649.71389
2019,6,Jun,99,Others,313210.7033
2019,5,May,22,"Beverages, spirits and vinegar.",28366.49338
2019,5,May,24,Tobacco and manufactured tobacco substitutes,26907.5826
2019,5,May,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",334727.809
2019,5,May,31,Fertilisers.,22601.84625
2019,5,May,39,Plastics and articles thereof.,64110.76912
2019,5,May,41,Raw hides and skins (other than furskins) and leather.,21589.05298
2019,5,May,43,Furskins and artificial fur; manufactures thereof.,64760.24199
2019,5,May,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",40033.30398
2019,5,May,52,Cotton,55822.34349
2019,5,May,55,Man- made staple fibres.,89088.35554
2019,5,May,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,20282.2628
2019,5,May,60,Knitted or crocheted fabrics.,280454.0299
2019,5,May,72,Iron and steel.,50421.8155
2019,5,May,73,Articles of iron or steel.,51360.2169
2019,5,May,76,Aluminium and articles thereof,35484.81026
2019,5,May,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",112536.9054
2019,5,May,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",107766.7979
2019,5,May,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",192511.0173
2019,5,May,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",24877.59658
2019,5,May,96,Miscellaneous manufactured articles.,21725.63457
2019,5,May,99,Others,350480.9139
2019,4,Apr,22,"Beverages, spirits and vinegar.",30584.58931
2019,4,Apr,24,Tobacco and manufactured tobacco substitutes,18107.75679
2019,4,Apr,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",182000.8945
2019,4,Apr,39,Plastics and articles thereof.,55809.30152
2019,4,Apr,41,Raw hides and skins (other than furskins) and leather.,24984.11695
2019,4,Apr,43,Furskins and artificial fur; manufactures thereof.,51843.07735
2019,4,Apr,44,Wood and articles of wood; wood charcoal.,16019.99924
2019,4,Apr,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",33685.86611
2019,4,Apr,52,Cotton,50750.10133
2019,4,Apr,55,Man- made staple fibres.,95777.55454
2019,4,Apr,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,19285.55228
2019,4,Apr,60,Knitted or crocheted fabrics.,239800.4087
2019,4,Apr,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",26785.18336
2019,4,Apr,72,Iron and steel.,39527.13422
2019,4,Apr,73,Articles of iron or steel.,30171.65153
2019,4,Apr,76,Aluminium and articles thereof,26901.63465
2019,4,Apr,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",114192.9945
2019,4,Apr,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",99659.96489
2019,4,Apr,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",171989.8357
2019,4,Apr,96,Miscellaneous manufactured articles.,21412.08431
2019,4,Apr,99,Others,312772.9181
2019,3,Mar,22,"Beverages, spirits and vinegar.",27676.23295
2019,3,Mar,23,Residues and waste from the food industries; prepared animal fodder.,20132.83167
2019,3,Mar,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",184367.7131
2019,3,Mar,30,Pharmaceutical products.,21122.80891
2019,3,Mar,39,Plastics and articles thereof.,61508.87784
2019,3,Mar,41,Raw hides and skins (other than furskins) and leather.,25036.58869
2019,3,Mar,43,Furskins and artificial fur; manufactures thereof.,17296.39499
2019,3,Mar,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",38398.77348
2019,3,Mar,52,Cotton,51093.91016
2019,3,Mar,55,Man- made staple fibres.,82153.98375
2019,3,Mar,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,17915.01252
2019,3,Mar,60,Knitted or crocheted fabrics.,212653.9538
2019,3,Mar,64,"Footwear, gaiters and the like; parts of such articles.",16113.85736
2019,3,Mar,72,Iron and steel.,37384.12191
2019,3,Mar,73,Articles of iron or steel.,26675.2381
2019,3,Mar,76,Aluminium and articles thereof,31312.10883
2019,3,Mar,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",131848.7849
2019,3,Mar,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",77545.51904
2019,3,Mar,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",182970.6145
2019,3,Mar,96,Miscellaneous manufactured articles.,19749.79387
2019,3,Mar,99,Others,282994.7448
2019,2,Feb,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products.",13738.6735
2019,2,Feb,22,"Beverages, spirits and vinegar.",27129.07888
2019,2,Feb,23,Residues and waste from the food industries; prepared animal fodder.,14353.37309
2019,2,Feb,24,Tobacco and manufactured tobacco substitutes,26223.3242
2019,2,Feb,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",176297.0723
2019,2,Feb,30,Pharmaceutical products.,15740.54842
2019,2,Feb,39,Plastics and articles thereof.,47100.16783
2019,2,Feb,41,Raw hides and skins (other than furskins) and leather.,21920.79072
2019,2,Feb,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",29104.51581
2019,2,Feb,52,Cotton,32057.92353
2019,2,Feb,55,Man- made staple fibres.,73906.77155
2019,2,Feb,60,Knitted or crocheted fabrics.,157674.2966
2019,2,Feb,69,Ceramic products.,16334.08578
2019,2,Feb,72,Iron and steel.,41380.0955
2019,2,Feb,73,Articles of iron or steel.,25984.18596
2019,2,Feb,76,Aluminium and articles thereof,20507.91291
2019,2,Feb,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",96317.99028
2019,2,Feb,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",68045.41872
2019,2,Feb,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",150555.8858
2019,2,Feb,96,Miscellaneous manufactured articles.,14202.43143
2019,2,Feb,99,Others,222180.2023
2019,1,Jan,22,"Beverages, spirits and vinegar.",24760.80852
2019,1,Jan,23,Residues and waste from the food industries; prepared animal fodder.,21492.7064
2019,1,Jan,24,Tobacco and manufactured tobacco substitutes,30879.46529
2019,1,Jan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",171534.9966
2019,1,Jan,30,Pharmaceutical products.,18185.23514
2019,1,Jan,39,Plastics and articles thereof.,61186.93435
2019,1,Jan,41,Raw hides and skins (other than furskins) and leather.,27344.55763
2019,1,Jan,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",44507.81675
2019,1,Jan,52,Cotton,68534.16721
2019,1,Jan,55,Man- made staple fibres.,94581.97664
2019,1,Jan,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,20427.88352
2019,1,Jan,60,Knitted or crocheted fabrics.,232124.5755
2019,1,Jan,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",19503.08195
2019,1,Jan,72,Iron and steel.,34652.82565
2019,1,Jan,73,Articles of iron or steel.,22751.7118
2019,1,Jan,76,Aluminium and articles thereof,28161.2203
2019,1,Jan,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",104888.2718
2019,1,Jan,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",66874.55662
2019,1,Jan,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",168622.8855
2019,1,Jan,96,Miscellaneous manufactured articles.,19272.29269
2019,1,Jan,99,Others,305672.0039
2018,12,Dec,22,"Beverages, spirits and vinegar.",25011.20293
2018,12,Dec,23,Residues and waste from the food industries; prepared animal fodder.,18693.59464
2018,12,Dec,24,Tobacco and manufactured tobacco substitutes,24274.99266
2018,12,Dec,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",177191.5523
2018,12,Dec,39,Plastics and articles thereof.,61590.20879
2018,12,Dec,41,Raw hides and skins (other than furskins) and leather.,25282.91047
2018,12,Dec,44,Wood and articles of wood; wood charcoal.,19160.31033
2018,12,Dec,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",39203.97064
2018,12,Dec,52,Cotton,65909.3029
2018,12,Dec,55,Man- made staple fibres.,88936.72214
2018,12,Dec,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,24446.35221
2018,12,Dec,60,Knitted or crocheted fabrics.,204000.8007
2018,12,Dec,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",25071.96437
2018,12,Dec,72,Iron and steel.,26971.59542
2018,12,Dec,73,Articles of iron or steel.,27663.37431
2018,12,Dec,76,Aluminium and articles thereof,27325.39827
2018,12,Dec,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",145052.2574
2018,12,Dec,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",69770.79466
2018,12,Dec,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",202710.2216
2018,12,Dec,96,Miscellaneous manufactured articles.,19804.85686
2018,12,Dec,99,Others,298930.5444
2018,11,Nov,22,"Beverages, spirits and vinegar.",26914.5182
2018,11,Nov,23,Residues and waste from the food industries; prepared animal fodder.,18206.13742
2018,11,Nov,24,Tobacco and manufactured tobacco substitutes,21955.59988
2018,11,Nov,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",171464.8432
2018,11,Nov,30,Pharmaceutical products.,17965.04164
2018,11,Nov,31,Fertilisers.,22359.95443
2018,11,Nov,39,Plastics and articles thereof.,53286.98781
2018,11,Nov,41,Raw hides and skins (other than furskins) and leather.,23996.70943
2018,11,Nov,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",31699.06863
2018,11,Nov,52,Cotton,53866.20247
2018,11,Nov,55,Man- made staple fibres.,88840.98692
2018,11,Nov,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,19388.70482
2018,11,Nov,60,Knitted or crocheted fabrics.,190653.3727
2018,11,Nov,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",38663.30387
2018,11,Nov,72,Iron and steel.,19049.47141
2018,11,Nov,73,Articles of iron or steel.,25171.56617
2018,11,Nov,76,Aluminium and articles thereof,23557.20214
2018,11,Nov,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",98794.44479
2018,11,Nov,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",77800.99468
2018,11,Nov,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",195491.294
2018,11,Nov,99,Others,283260.1525
2018,10,Oct,22,"Beverages, spirits and vinegar.",26652.54503
2018,10,Oct,23,Residues and waste from the food industries; prepared animal fodder.,16379.12417
2018,10,Oct,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",168366.6375
2018,10,Oct,30,Pharmaceutical products.,16179.51151
2018,10,Oct,31,Fertilisers.,19761.65095
2018,10,Oct,39,Plastics and articles thereof.,47792.5009
2018,10,Oct,41,Raw hides and skins (other than furskins) and leather.,24709.33581
2018,10,Oct,44,Wood and articles of wood; wood charcoal.,18839.5054
2018,10,Oct,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",29662.19484
2018,10,Oct,52,Cotton,48956.9535
2018,10,Oct,55,Man- made staple fibres.,85125.64571
